target_key	stage	source_embryo	target_embryo	gene_index	gene	is_anchor	source_cv_selected_validation_pearson	source_cv_idw_validation_pearson	source_cv_delta_pearson	source_cv_selected_validation_mse	source_cv_idw_validation_mse	source_cv_delta_mse_favorable	raw_source_cv_guard_pass	guard_pass	guard_fallback	raw_selected_candidate	selected_predictor_category	source_defined_confirmatory_predictable_non_anchor	guard_rule
6s_E2_to_E1	6-somite	E2	E1	104	egln1b	False	0.21908503770828247	0.1421915590763092	0.07689347863197327	0.3404615819454193	0.3950180411338806	0.054556459188461304	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	105	eif3ea	False	0.38655731081962585	0.3580869138240814	0.028470396995544434	0.21790316700935364	0.2288559079170227	0.010952740907669067	False	False	True	local_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	106	elavl3	False	0.5159847736358643	0.37222957611083984	0.14375519752502441	0.6358710527420044	1.6544824838638306	1.0186114311218262	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	107	elf1	False	0.681545615196228	0.5351099967956543	0.14643561840057373	0.41398105025291443	0.5867717266082764	0.17279067635536194	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	108	elob	False	0.3739778697490692	0.22833076119422913	0.1456471085548401	0.2272111475467682	0.27446186542510986	0.047250717878341675	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	109	emid1	False	0.4948437213897705	0.3259243071079254	0.1689194142818451	0.4848686456680298	0.5184835195541382	0.0336148738861084	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	110	emx2	False	0.33551356196403503	0.31392940878868103	0.021584153175354004	0.22727245092391968	0.3384186029434204	0.11114615201950073	False	False	True	global_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	111	emx3	False	0.5073314905166626	0.5009832978248596	0.0063481926918029785	0.602304995059967	0.5783888101577759	-0.023916184902191162	False	False	True	local_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	112	epcam	False	0.17368388175964355	0.11329898238182068	0.060384899377822876	0.07842590659856796	0.09168222546577454	0.013256318867206573	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	113	epha2a	False	0.7390192151069641	0.7127286791801453	0.026290535926818848	0.7139475345611572	0.7420092225074768	0.02806168794631958	False	False	True	local_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	114	ephb3a	False	0.588337242603302	0.4558168351650238	0.1325204074382782	0.5341233611106873	0.671274721622467	0.13715136051177979	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	115	eppk1	False	0.7816902995109558	0.2872364819049835	0.4944538176059723	0.26413437724113464	0.8002816438674927	0.536147266626358	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	116	erf	False	0.40719354152679443	0.3550402820110321	0.05215325951576233	0.26225411891937256	0.2831466794013977	0.020892560482025146	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	117	esrra	False	0.5460792779922485	0.4865250885486603	0.05955418944358826	0.37800538539886475	0.43042075634002686	0.05241537094116211	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	118	ets2	False	0.516209602355957	0.3620935082435608	0.15411609411239624	0.21216239035129547	0.26962733268737793	0.05746494233608246	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	119	etv2	False	0.5772335529327393	0.5923033952713013	-0.015069842338562012	0.3933349847793579	0.5527272820472717	0.15939229726791382	False	False	True	local_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	120	etv4	False	0.7358877658843994	0.7345286011695862	0.0013591647148132324	0.43354442715644836	0.4392276108264923	0.005683183670043945	False	False	True	global_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	121	etv5a	False	0.6637534499168396	0.5840045213699341	0.07974892854690552	0.3622966408729553	0.42199864983558655	0.059702008962631226	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	122	etv5b	False	0.7898283004760742	0.76643306016922	0.023395240306854248	0.28628528118133545	0.3332013487815857	0.046916067600250244	False	False	True	local_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	123	eve1	False	0.4904276430606842	0.44367897510528564	0.04674866795539856	0.31303340196609497	0.4254131317138672	0.11237972974777222	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	124	f11r.1	False	0.5782451033592224	0.468276709318161	0.1099683940410614	0.30231356620788574	0.3755330443382263	0.07321947813034058	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	125	fbln2	False	0.48194360733032227	0.27370142936706543	0.20824217796325684	0.38699445128440857	0.45450547337532043	0.06751102209091187	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	126	fezf2	False	0.7657555341720581	0.7505826950073242	0.015172839164733887	0.32150164246559143	0.3071860671043396	-0.014315575361251831	False	False	True	local_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	127	fgf8a	False	0.4515311121940613	0.3866950273513794	0.06483608484268188	0.5389434695243835	0.690596878528595	0.15165340900421143	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	128	flrt3	False	0.5424667000770569	0.5459619164466858	-0.0034952163696289062	0.7895308136940002	0.8928695321083069	0.10333871841430664	False	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	129	fn1a	True	1.0000001192092896	0.8042356967926025	0.195764422416687	5.1552286745026876e-11	0.7596780061721802	0.7596780061206279	True	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	130	fn1b	True	0.9999998807907104	0.872310221195221	0.1276896595954895	1.2429551832227048e-10	0.691801130771637	0.6918011306473415	True	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	131	fnbp1l	False	0.3729463517665863	0.3444293439388275	0.02851700782775879	0.28743594884872437	0.30945485830307007	0.022018909454345703	False	False	True	global_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	132	fosab	False	0.21053293347358704	0.12747347354888916	0.08305945992469788	0.165763720870018	0.2088063508272171	0.0430426299571991	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	133	foxa	False	0.6661109328269958	0.5358675718307495	0.13024336099624634	0.22381992638111115	0.2694612145423889	0.04564128816127777	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	134	foxa2	False	0.636359453201294	0.4411575198173523	0.19520193338394165	0.321328341960907	0.5139233469963074	0.1925950050354004	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	135	foxa3	False	0.6952696442604065	0.32576650381088257	0.3695031404495239	0.5190654397010803	1.0262984037399292	0.5072329640388489	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	136	foxb1a	False	0.5635942816734314	0.5224122405052185	0.04118204116821289	0.38054966926574707	0.7574915289878845	0.37694185972213745	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	137	foxb1b	False	0.4914478361606598	0.3549167215824127	0.13653111457824707	0.29666832089424133	0.47813862562179565	0.18147030472755432	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	138	foxc1a	False	0.8858531713485718	0.7197716236114502	0.16608154773712158	0.4454141855239868	1.0261324644088745	0.5807182788848877	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	139	foxc1b	False	0.726597011089325	0.5622655153274536	0.16433149576187134	0.4407632648944855	0.6791643500328064	0.23840108513832092	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	140	foxd3	False	0.4686816930770874	0.27970874309539795	0.18897294998168945	0.5032512545585632	0.6128790378570557	0.10962778329849243	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	141	foxd5	False	0.6257224678993225	0.5668264031410217	0.05889606475830078	0.5097288489341736	0.5724459290504456	0.06271708011627197	True	True	False	local_anchor_w0.00	Local residual	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	142	foxg1a	False	0.8443663716316223	0.8443663716316223	0.0	0.22256429493427277	0.22256429493427277	0.0	False	False	True	registered_idw	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	143	foxh1	False	0.6592905521392822	0.5060700178146362	0.153220534324646	0.22546587884426117	0.29961857199668884	0.07415269315242767	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	144	foxi1	False	0.661953866481781	0.5937458276748657	0.06820803880691528	0.24580219388008118	0.2742278575897217	0.028425663709640503	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	145	foxn2b	False	0.24290642142295837	0.09191421419382095	0.15099220722913742	0.3428012430667877	0.4052470326423645	0.06244578957557678	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	146	foxo1a	False	0.33642616868019104	0.2710563838481903	0.06536978483200073	0.09437588602304459	0.13044020533561707	0.03606431931257248	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	147	foxp1b	False	0.5370099544525146	0.5137867331504822	0.02322322130203247	0.39447420835494995	0.44941118359565735	0.0549369752407074	False	False	True	global_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	148	foxp2	False	0.377069354057312	0.3339388370513916	0.04313051700592041	0.3205622136592865	0.36632099747657776	0.04575878381729126	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	149	frmd4ba	False	0.3801790177822113	0.17173650860786438	0.20844250917434692	0.33400604128837585	0.45071929693222046	0.1167132556438446	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	150	fscn1a	False	0.7406290173530579	0.6374911069869995	0.10313791036605835	0.6362053155899048	0.8967042565345764	0.26049894094467163	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	151	fzd7a	False	0.7624930143356323	0.745419442653656	0.01707357168197632	0.17687422037124634	0.1924900859594345	0.015615865588188171	False	False	True	global_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	152	fzd7b	False	0.19175724685192108	0.15834960341453552	0.03340764343738556	0.2970190644264221	0.3357660472393036	0.03874698281288147	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	153	fzd8a	False	0.738879382610321	0.7230046391487122	0.015874743461608887	0.4972045123577118	0.5063649415969849	0.009160429239273071	False	False	True	local_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	154	gadd45gip1	False	0.3488162159919739	0.2609107196331024	0.08790549635887146	0.3193983733654022	0.34840255975723267	0.029004186391830444	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	155	gapdh	False	0.46023625135421753	0.31988418102264404	0.1403520703315735	0.2759283483028412	0.37853315472602844	0.10260480642318726	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	156	gata2a	False	0.8139803409576416	0.7014065384864807	0.11257380247116089	0.6238298416137695	0.9252703785896301	0.3014405369758606	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	157	gata3	False	0.6448763608932495	0.517128586769104	0.1277477741241455	0.20541535317897797	0.2843433916568756	0.07892803847789764	True	True	False	global_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	158	gata5	True	1.0000003576278687	0.5726980566978455	0.4273023009300232	2.1885517703656987e-11	0.5641451478004456	0.5641451477785601	True	False	True	global_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	159	gata6	False	0.7935801148414612	0.5444765686988831	0.24910354614257812	0.28603559732437134	0.6406257748603821	0.35459017753601074	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	160	gbx1	False	0.5265783667564392	0.44178521633148193	0.08479315042495728	0.34930962324142456	0.5295347571372986	0.18022513389587402	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	161	gcm2	False	0.17548318207263947	0.1148228570818901	0.06066032499074936	0.17749029397964478	0.21628914773464203	0.03879885375499725	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	162	gfi1aa	False	0.42008957266807556	0.42244285345077515	-0.002353280782699585	0.32051557302474976	0.36236435174942017	0.04184877872467041	False	False	True	global_anchor_w0.50	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	163	gli1	False	0.7359113693237305	0.6531687378883362	0.08274263143539429	0.37797874212265015	0.49472877383232117	0.11675003170967102	True	True	False	local_anchor_w0.00	Local residual	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	164	gli2a	False	0.6591932773590088	0.5445582270622253	0.11463505029678345	0.3588963449001312	0.42619749903678894	0.06730115413665771	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	165	gmnn	False	0.3133150041103363	0.14562451839447021	0.1676904857158661	0.3500678837299347	0.4511537551879883	0.10108587145805359	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	166	gpr137bb	False	0.43190082907676697	0.17143771052360535	0.2604631185531616	0.286071240901947	0.41540074348449707	0.12932950258255005	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	167	grhl1	False	0.8056447505950928	0.3827061951160431	0.4229385554790497	0.26615065336227417	0.8094428181648254	0.5432921648025513	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	168	grhl2b	False	0.709669291973114	0.590822696685791	0.118846595287323	0.5345292091369629	0.7112212777137756	0.17669206857681274	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	169	gsc	False	0.23587261140346527	0.15300633013248444	0.08286628127098083	0.19170817732810974	0.23254427313804626	0.04083609580993652	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	170	h1-0	False	0.4528665840625763	0.33373573422431946	0.11913084983825684	0.6365595459938049	0.7630162835121155	0.12645673751831055	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	171	hdlbpa	False	0.7590835094451904	0.5595723390579224	0.19951117038726807	0.12581314146518707	0.19983021914958954	0.07401707768440247	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	172	helb	False	0.1710895299911499	0.10879020392894745	0.062299326062202454	0.31576111912727356	0.3462945222854614	0.030533403158187866	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	173	hells	False	0.10291913896799088	0.0337151475250721	0.06920399144291878	0.22201105952262878	0.24917127192020416	0.02716021239757538	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	174	her1	False	0.8302581310272217	0.8102890849113464	0.019969046115875244	0.32405170798301697	0.3520634174346924	0.028011709451675415	False	False	True	local_anchor_w0.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	175	her11	False	0.3437827527523041	0.21943499147891998	0.1243477612733841	0.12566252052783966	0.1518162488937378	0.026153728365898132	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	176	her12	False	0.5172213912010193	0.45430147647857666	0.06291991472244263	0.3434862494468689	0.4257432818412781	0.08225703239440918	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	177	her2	False	0.21005800366401672	0.1374104917049408	0.07264751195907593	0.24871055781841278	0.28984400629997253	0.04113344848155975	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	178	her3	False	0.18686817586421967	0.1117623969912529	0.07510577887296677	0.21958626806735992	0.2654722034931183	0.04588593542575836	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	179	her5	False	0.49161362648010254	0.47595858573913574	0.015655040740966797	0.30258291959762573	0.32053613662719727	0.017953217029571533	False	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	180	her6	False	0.6166213154792786	0.6265966892242432	-0.0099753737449646	0.6427865624427795	0.7407320141792297	0.0979454517364502	False	False	True	global_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	181	her7	False	0.6880229115486145	0.6614100337028503	0.02661287784576416	0.16369007527828217	0.17379583418369293	0.010105758905410767	False	False	True	local_anchor_w0.25	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	182	her8a	False	0.6434627175331116	0.37945201992988586	0.2640106976032257	0.4738379418849945	0.9595799446105957	0.4857420027256012	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	183	her9	False	0.7063979506492615	0.6070333123207092	0.09936463832855225	0.9677273631095886	1.5721124410629272	0.6043850779533386	True	True	False	global_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	184	hes6	False	0.13705210387706757	0.0773283988237381	0.05972370505332947	0.17838796973228455	0.22534678876399994	0.04695881903171539	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	185	hesx1	False	0.277531236410141	0.1413709968328476	0.1361602395772934	0.3205969035625458	0.3556021749973297	0.035005271434783936	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	186	hic1l	False	0.33212941884994507	0.25613823533058167	0.0759911835193634	0.2948831021785736	0.3403525650501251	0.045469462871551514	True	True	False	global_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	187	higd1a	False	0.2019953429698944	0.12124097347259521	0.0807543694972992	0.15978525578975677	0.18868330121040344	0.028898045420646667	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	188	hivep2a	False	0.3899514079093933	0.2758679986000061	0.11408340930938721	0.22570811212062836	0.26553839445114136	0.039830282330513	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	189	hoxb1b	False	0.7959771752357483	0.76156085729599	0.0344163179397583	0.3906511068344116	0.5024049878120422	0.11175388097763062	True	True	False	global_anchor_w0.00	Global residual	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	190	hoxb7a	False	0.6342895030975342	0.6002611517906189	0.03402835130691528	0.2356509268283844	0.2868889570236206	0.051238030195236206	True	True	False	local_anchor_w0.50	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	191	hoxb8a	False	0.3577723205089569	0.2639715373516083	0.09380078315734863	0.26677632331848145	0.2937885522842407	0.027012228965759277	True	True	False	local_anchor_w0.75	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	192	hoxb9a	False	0.7364574670791626	0.6789215207099915	0.05753594636917114	0.32106173038482666	0.48674488067626953	0.16568315029144287	True	True	False	local_anchor_w0.25	Calibrated mixture	True	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
6s_E2_to_E1	6-somite	E2	E1	193	hoxc3a	True	0.9999997615814209	0.7397214770317078	0.26027828454971313	3.6251203427983825e-11	0.47490277886390686	0.47490277882765564	True	False	True	global_anchor_w1.00	IDW fallback	False	selected_source_cv_mse < idw_source_cv_mse AND delta_source_cv_pearson > 0.03
